instructions_exposure.started,instructions_exposure.stopped,instructions_exposure_loop.thisRepN,instructions_exposure_loop.thisTrialN,instructions_exposure_loop.thisN,instructions_exposure_loop.thisIndex,instructions_exposure_loop.ran,instructions_text,continue_text,participant_id,"What variety of Spanish are you most familiar with? (e.g., Peruvian, Spanish, Mexican)",At what age did you begin learning Spanish?,Are you proficient in any languages other than English/Spanish?,"Are you familiar with Caribbean (e.g., Caribbean, Puerto Rican) or Galician Spanish?",date,expName,psychopyVersion,OS,frameRate,id,study_id,session,trial_exposure.started,trial_exposure.stopped,key_resp_exposure.keys,key_resp_exposure.corr,key_resp_exposure.rt,key_resp_exposure.duration,key_resp.keys,key_resp.rt,key_resp.duration,exposure_loop.thisRepN,exposure_loop.thisTrialN,exposure_loop.thisN,exposure_loop.thisIndex,exposure_loop.ran,item_num,correct_response,question,path,duration,instructions_2afc.started,instructions_2afc.stopped,instructions_2afc_loop.thisRepN,instructions_2afc_loop.thisTrialN,instructions_2afc_loop.thisN,instructions_2afc_loop.thisIndex,instructions_2afc_loop.ran,practice_2afc.started,practice_2afc.stopped,key_resp_2afc_practice.keys,key_resp_2afc_practice.corr,key_resp_2afc_practice.rt,key_resp_2afc_practice.duration,trials_2afc_practice_loop.thisRepN,trials_2afc_practice_loop.thisTrialN,trials_2afc_practice_loop.thisN,trials_2afc_practice_loop.thisIndex,trials_2afc_practice_loop.ran,check_2afc.started,check_2afc.stopped,trial_2afc.started,trial_2afc.stopped,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,key_resp_2afc_trial.duration,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,target,variety,instructions_lextale.started,instructions_lextale.stopped,instructions_lextale_loop.thisRepN,instructions_lextale_loop.thisTrialN,instructions_lextale_loop.thisN,instructions_lextale_loop.thisIndex,instructions_lextale_loop.ran,practice_lextale.started,practice_lextale.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,practice_feedback_lextale.started,practice_feedback_lextale.stopped,trials_lextale_practice_loop.thisRepN,trials_lextale_practice_loop.thisTrialN,trials_lextale_practice_loop.thisN,trials_lextale_practice_loop.thisIndex,trials_lextale_practice_loop.ran,stim,word,prac_button_real,prac_button_false,check_lextale.started,check_lextale.stopped,trial_lextale.started,trial_lextale.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,trials_lextale_loop.thisRepN,trials_lextale_loop.thisTrialN,trials_lextale_loop.thisN,trials_lextale_loop.thisIndex,trials_lextale_loop.ran,button_real,button_false,instructions_eq.started,instructions_eq.stopped,trial_eq.started,trial_eq.stopped,slider_eq_trial.response,trials_eq_loop.thisRepN,trials_eq_loop.thisTrialN,trials_eq_loop.thisN,trials_eq_loop.thisIndex,trials_eq_loop.ran,item,is_test_item,is_distractor,is_agree_score,is_disagree_score,end_exp.started,end_exp.stopped
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,71,0,,./stim/wavs/castilian_mismatch_declarative-broad-focus_La-nina-lava-el-plato.wav,,,,,,,,,,,,,,,,,,,,,,304.6633,307.389,0,1,2.1992,,0,17,17,70,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,46,0,,./stim/wavs/castilian_match_declarative-broad-focus_Emilio-ama-la-marcha.wav,,,,,,,,,,,,,,,,,,,,,,307.4084,310.1679,0,1,2.2314,,0,18,18,45,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,79,0,,./stim/wavs/mexican_mismatch_declarative-broad-focus_El-bebe-comia-muy-bien.wav,,,,,,,,,,,,,,,,,,,,,,310.1688,312.863,0,1,2.1756,,0,19,19,78,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,62,0,,./stim/wavs/mexican_match_declarative-broad-focus_Marta-abre-el-regalo.wav,,,,,,,,,,,,,,,,,,,,,,312.8667,314.8487,1,0,1.4497,,0,20,20,61,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,8,1,,./stim/wavs/cuban_match_interrogative-total-yn_Daniel-iba-a-Bolivia.wav,,,,,,,,,,,,,,,,,,,,,,314.8496,316.9191,1,1,1.5442,,0,21,21,7,1,1,cuban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,5,1,,./stim/wavs/castilian_match_interrogative-total-yn_Mariano-habla-del-tiempo.wav,,,,,,,,,,,,,,,,,,,,,,316.9206,318.9357,1,1,1.4852,,0,22,22,4,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,73,0,,./stim/wavs/castilian_mismatch_declarative-broad-focus_Mi-tia-odia-la-lluvia.wav,,,,,,,,,,,,,,,,,,,,,,318.9386,322.1959,1,0,2.7237,,0,23,23,72,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,59,0,,./stim/wavs/mexican_match_declarative-broad-focus_David-leia-el-libro.wav,,,,,,,,,,,,,,,,,,,,,,322.2193,324.2766,0,1,1.5116,,0,24,24,58,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,88,0,,./stim/wavs/puertorican_mismatch_declarative-broad-focus_La-nina-lava-el-plato.wav,,,,,,,,,,,,,,,,,,,,,,324.2774,326.2759,1,0,1.4843,,0,25,25,87,1,0,puertorican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,55,0,,./stim/wavs/cuban_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,,,,,,,,,,,,,,,,,,,,,,326.2766,328.7577,1,0,1.9474,,0,26,26,54,1,0,cuban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,9,1,,./stim/wavs/cuban_match_interrogative-total-yn_Manuela-vende-el-carro.wav,,,,,,,,,,,,,,,,,,,,,,328.7586,331.0068,0,0,1.716,,0,27,27,8,1,1,cuban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,3,1,,./stim/wavs/castilian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,,,,,,,,,,,,,,,,,,,,,,331.0076,333.6052,1,1,2.0654,,0,28,28,2,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,82,0,,./stim/wavs/mexican_mismatch_declarative-broad-focus_Mi-novio-viene-del-lago.wav,,,,,,,,,,,,,,,,,,,,,,333.6188,336.5867,1,0,2.4498,,0,29,29,81,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,65,0,,./stim/wavs/puertorican_match_declarative-broad-focus_David-leia-el-libro.wav,,,,,,,,,,,,,,,,,,,,,,336.5874,338.8524,0,1,1.7523,,0,30,30,64,1,0,puertorican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,38,1,,./stim/wavs/mexican_mismatch_interrogative-total-yn_Mi-novio-viene-del-lago.wav,,,,,,,,,,,,,,,,,,,,,,338.8536,341.3841,0,0,2.0058,,0,31,31,37,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,58,0,,./stim/wavs/mexican_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,,,,,,,,,,,,,,,,,,,,,,341.3971,343.3332,1,0,1.416,,0,32,32,57,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,49,0,,./stim/wavs/castilian_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,,,,,,,,,,,,,,,,,,,,,,343.3343,346.748,1,0,2.8818,,0,33,33,48,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,4,1,,./stim/wavs/castilian_match_interrogative-total-yn_Maria-bebe-el-vino.wav,,,,,,,,,,,,,,,,,,,,,,346.7496,349.0803,0,0,1.7997,,0,34,34,3,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,24,1,,./stim/wavs/puertorican_match_interrogative-total-yn_Maria-bebe-el-vino.wav,,,,,,,,,,,,,,,,,,,,,,349.0813,355.0266,0,0,5.4173,,0,35,35,23,1,1,puertorican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,50,0,,./stim/wavs/castilian_match_declarative-broad-focus_Marta-abre-el-regalo.wav,,,,,,,,,,,,,,,,,,,,,,355.0402,357.2921,1,0,1.7383,,0,36,36,49,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,78,0,,./stim/wavs/cuban_mismatch_declarative-broad-focus_Mi-tia-odia-la-lluvia.wav,,,,,,,,,,,,,,,,,,,,,,357.3059,358.7078,1,0,0.8886,,0,37,37,77,1,0,cuban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,17,1,,./stim/wavs/mexican_match_interrogative-total-yn_Mariano-habla-del-tiempo.wav,,,,,,,,,,,,,,,,,,,,,,358.7085,360.6406,1,1,1.4012,,0,38,38,16,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,26,1,,./stim/wavs/castilian_mismatch_interrogative-total-yn_La-nina-lava-el-plato.wav,,,,,,,,,,,,,,,,,,,,,,360.6415,362.5226,1,1,1.3514,,0,39,39,25,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,61,0,,./stim/wavs/mexican_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,,,,,,,,,,,,,,,,,,,,,,362.5235,364.2217,0,1,1.1591,,0,40,40,60,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,60,0,,./stim/wavs/mexican_match_declarative-broad-focus_Emilio-ama-la-marcha.wav,,,,,,,,,,,,,,,,,,,,,,364.2225,366.0204,0,1,1.2704,,0,41,41,59,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,28,1,,./stim/wavs/castilian_mismatch_interrogative-total-yn_Mi-novio-viene-del-lago.wav,,,,,,,,,,,,,,,,,,,,,,366.0211,368.2364,0,0,1.6836,,0,42,42,27,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,54,0,,./stim/wavs/cuban_match_declarative-broad-focus_Maria-bebe-el-vino.wav,,,,,,,,,,,,,,,,,,,,,,368.237,370.2514,1,0,1.4876,,0,43,43,53,1,0,cuban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,11,1,,./stim/wavs/cuban_match_interrogative-total-yn_Mariano-habla-del-tiempo.wav,,,,,,,,,,,,,,,,,,,,,,370.2522,372.439,1,1,1.6584,,0,44,44,10,1,1,cuban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,6,1,,./stim/wavs/castilian_match_interrogative-total-yn_Marta-abre-el-regalo.wav,,,,,,,,,,,,,,,,,,,,,,372.4426,374.3058,0,0,1.3349,,0,45,45,5,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,32,1,,./stim/wavs/cuban_mismatch_interrogative-total-yn_Mi-madre-come-la-fruta.wav,,,,,,,,,,,,,,,,,,,,,,374.3087,376.0668,0,0,1.2117,,0,46,46,31,1,1,cuban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,30,1,,./stim/wavs/cuban_mismatch_interrogative-total-yn_El-hombre-mira-la-luna.wav,,,,,,,,,,,,,,,,,,,,,,376.0678,377.5307,0,0,0.9352,,0,47,47,29,1,1,cuban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,21,1,,./stim/wavs/puertorican_match_interrogative-total-yn_David-leia-el-libro.wav,,,,,,,,,,,,,,,,,,,,,,377.5316,379.0827,0,0,1.0284,,0,48,48,20,1,1,puertorican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,29,1,,./stim/wavs/castilian_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,,,,,,,,,,,,,,,,,,,,,,379.0856,380.9957,1,1,1.3828,,0,49,49,28,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,83,0,,./stim/wavs/mexican_mismatch_declarative-broad-focus_Mi-tia-odia-la-lluvia.wav,,,,,,,,,,,,,,,,,,,,,,380.9965,382.7118,1,0,1.187,,0,50,50,82,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,39,1,,./stim/wavs/mexican_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,,,,,,,,,,,,,,,,,,,,,,382.7126,384.5768,1,1,1.3377,,0,51,51,38,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,47,0,,./stim/wavs/castilian_match_declarative-broad-focus_Manuela-vende-el-carro.wav,,,,,,,,,,,,,,,,,,,,,,384.5777,386.1675,0,1,1.0637,,0,52,52,46,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,53,0,,./stim/wavs/cuban_match_declarative-broad-focus_Manuela-vende-el-carro.wav,,,,,,,,,,,,,,,,,,,,,,386.1683,388.325,0,1,1.6347,,0,53,53,52,1,0,cuban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,13,1,,./stim/wavs/mexican_match_interrogative-total-yn_Ana-lleva-el-abrigo.wav,,,,,,,,,,,,,,,,,,,,,,388.3258,390.0104,1,1,1.1726,,0,54,54,12,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,671165ce01cd9c2699b90dc1,mexican,13 or older,"no, only English or Spanish",no,2025-08-12_14h18.06.064,empathy_intonation_perc,2024.2.4,Win32,59.88023952,671165ce01cd9c2699b90dc1,687ed1b7e638a4cbf2f02089,689b851063c6223382be1ffd,,,,,,,,,,,,,,,72,0,,./stim/wavs/castilian_mismatch_declarative-broad-focus_Mi-novio-viene-del-lago.wav,,,,,,,,,,,,,,,,,,,,,,390.0142,391.3235,1,0,0.7785,,0,55,55,71,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
