instructions_exposure.started,instructions_exposure.stopped,instructions_exposure_loop.thisRepN,instructions_exposure_loop.thisTrialN,instructions_exposure_loop.thisN,instructions_exposure_loop.thisIndex,instructions_exposure_loop.ran,instructions_text,continue_text,participant_id,"What variety of Spanish are you most familiar with? (e.g., Peruvian, Spanish, Mexican)",At what age did you begin learning Spanish?,Are you proficient in any languages other than English/Spanish?,"Are you familiar with Caribbean (e.g., Caribbean, Puerto Rican) or Galician Spanish?",date,expName,psychopyVersion,OS,frameRate,id,study_id,session,trial_exposure.started,trial_exposure.stopped,key_resp_exposure.keys,key_resp_exposure.corr,key_resp_exposure.rt,key_resp_exposure.duration,key_resp.keys,key_resp.rt,key_resp.duration,exposure_loop.thisRepN,exposure_loop.thisTrialN,exposure_loop.thisN,exposure_loop.thisIndex,exposure_loop.ran,item_num,correct_response,question,path,duration,instructions_2afc.started,instructions_2afc.stopped,instructions_2afc_loop.thisRepN,instructions_2afc_loop.thisTrialN,instructions_2afc_loop.thisN,instructions_2afc_loop.thisIndex,instructions_2afc_loop.ran,practice_2afc.started,practice_2afc.stopped,key_resp_2afc_practice.keys,key_resp_2afc_practice.corr,key_resp_2afc_practice.rt,key_resp_2afc_practice.duration,trials_2afc_practice_loop.thisRepN,trials_2afc_practice_loop.thisTrialN,trials_2afc_practice_loop.thisN,trials_2afc_practice_loop.thisIndex,trials_2afc_practice_loop.ran,check_2afc.started,check_2afc.stopped,trial_2afc.started,trial_2afc.stopped,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,key_resp_2afc_trial.duration,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,target,variety,instructions_lextale.started,instructions_lextale.stopped,instructions_lextale_loop.thisRepN,instructions_lextale_loop.thisTrialN,instructions_lextale_loop.thisN,instructions_lextale_loop.thisIndex,instructions_lextale_loop.ran,practice_lextale.started,practice_lextale.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,practice_feedback_lextale.started,practice_feedback_lextale.stopped,trials_lextale_practice_loop.thisRepN,trials_lextale_practice_loop.thisTrialN,trials_lextale_practice_loop.thisN,trials_lextale_practice_loop.thisIndex,trials_lextale_practice_loop.ran,stim,word,prac_button_real,prac_button_false,check_lextale.started,check_lextale.stopped,trial_lextale.started,trial_lextale.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,trials_lextale_loop.thisRepN,trials_lextale_loop.thisTrialN,trials_lextale_loop.thisN,trials_lextale_loop.thisIndex,trials_lextale_loop.ran,button_real,button_false,instructions_eq.started,instructions_eq.stopped,trial_eq.started,trial_eq.stopped,slider_eq_trial.response,trials_eq_loop.thisRepN,trials_eq_loop.thisTrialN,trials_eq_loop.thisN,trials_eq_loop.thisIndex,trials_eq_loop.ran,item,is_test_item,is_distractor,is_agree_score,is_disagree_score,end_exp.started,end_exp.stopped
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,5,1,,./stim/wavs/castilian_match_interrogative-total-yn_Mariano-habla-del-tiempo.wav,,,,,,,,,,,,,,,,,,,,,,330.2589,332.7072,1,1,1.916,,0,16,16,4,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,38,1,,./stim/wavs/mexican_mismatch_interrogative-total-yn_Mi-novio-viene-del-lago.wav,,,,,,,,,,,,,,,,,,,,,,332.7083,335.0572,1,1,1.827,,0,17,17,37,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,74,0,,./stim/wavs/cuban_mismatch_declarative-broad-focus_El-bebe-comia-muy-bien.wav,,,,,,,,,,,,,,,,,,,,,,335.0581,337.1891,0,1,1.6089,,0,18,18,73,1,0,cuban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,47,0,,./stim/wavs/castilian_match_declarative-broad-focus_Manuela-vende-el-carro.wav,,,,,,,,,,,,,,,,,,,,,,337.1899,339.9215,0,1,2.2015,,0,19,19,46,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,61,0,,./stim/wavs/mexican_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,,,,,,,,,,,,,,,,,,,,,,339.9224,341.9727,0,1,1.5298,,0,20,20,60,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,79,0,,./stim/wavs/mexican_mismatch_declarative-broad-focus_El-bebe-comia-muy-bien.wav,,,,,,,,,,,,,,,,,,,,,,341.9736,344.4877,0,1,1.9899,,0,21,21,78,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,22,1,,./stim/wavs/puertorican_match_interrogative-total-yn_Emilio-ama-la-marcha.wav,,,,,,,,,,,,,,,,,,,,,,344.4885,346.5524,1,1,1.5433,,0,22,22,21,1,1,puertorican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,71,0,,./stim/wavs/castilian_mismatch_declarative-broad-focus_La-nina-lava-el-plato.wav,,,,,,,,,,,,,,,,,,,,,,346.5533,348.9017,0,1,1.8175,,0,23,23,70,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,45,0,,./stim/wavs/castilian_match_declarative-broad-focus_David-leia-el-libro.wav,,,,,,,,,,,,,,,,,,,,,,348.9027,351.3507,0,1,1.9262,,0,24,24,44,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,33,1,,./stim/wavs/cuban_mismatch_interrogative-total-yn_Mi-novio-viene-del-lago.wav,,,,,,,,,,,,,,,,,,,,,,351.3519,353.4836,0,0,1.6021,,0,25,25,32,1,1,cuban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,39,1,,./stim/wavs/mexican_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,,,,,,,,,,,,,,,,,,,,,,353.4846,355.5995,0,0,1.5897,,0,26,26,38,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,64,0,,./stim/wavs/puertorican_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,,,,,,,,,,,,,,,,,,,,,,355.6005,358.082,0,1,1.9497,,0,27,27,63,1,0,puertorican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,1,1,,./stim/wavs/castilian_match_interrogative-total-yn_David-leia-el-libro.wav,,,,,,,,,,,,,,,,,,,,,,358.0829,360.4146,1,1,1.8011,,0,28,28,0,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,67,0,,./stim/wavs/puertorican_match_declarative-broad-focus_Manuela-vende-el-carro.wav,,,,,,,,,,,,,,,,,,,,,,360.4155,363.0474,0,1,2.1004,,0,29,29,66,1,0,puertorican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,13,1,,./stim/wavs/mexican_match_interrogative-total-yn_Ana-lleva-el-abrigo.wav,,,,,,,,,,,,,,,,,,,,,,363.0486,364.9129,1,1,1.3326,,0,30,30,12,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,21,1,,./stim/wavs/puertorican_match_interrogative-total-yn_David-leia-el-libro.wav,,,,,,,,,,,,,,,,,,,,,,364.9139,366.7624,0,0,1.3253,,0,31,31,20,1,1,puertorican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,82,0,,./stim/wavs/mexican_mismatch_declarative-broad-focus_Mi-novio-viene-del-lago.wav,,,,,,,,,,,,,,,,,,,,,,366.7631,368.845,0,1,1.5595,,0,32,32,81,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,2,1,,./stim/wavs/castilian_match_interrogative-total-yn_Emilio-ama-la-marcha.wav,,,,,,,,,,,,,,,,,,,,,,368.8462,371.1443,1,1,1.7713,,0,33,33,1,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,48,0,,./stim/wavs/castilian_match_declarative-broad-focus_Maria-bebe-el-vino.wav,,,,,,,,,,,,,,,,,,,,,,371.1454,373.2774,1,0,1.6058,,0,34,34,47,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,6,1,,./stim/wavs/castilian_match_interrogative-total-yn_Marta-abre-el-regalo.wav,,,,,,,,,,,,,,,,,,,,,,373.2786,375.3262,1,1,1.5164,,0,35,35,5,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,81,0,,./stim/wavs/mexican_mismatch_declarative-broad-focus_La-maestra-vive-en-Paris.wav,,,,,,,,,,,,,,,,,,,,,,375.3277,377.5596,0,1,1.7105,,0,36,36,80,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,56,0,,./stim/wavs/cuban_match_declarative-broad-focus_Marta-abre-el-regalo.wav,,,,,,,,,,,,,,,,,,,,,,377.5603,380.0246,0,1,1.9406,,0,37,37,55,1,0,cuban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,24,1,,./stim/wavs/puertorican_match_interrogative-total-yn_Maria-bebe-el-vino.wav,,,,,,,,,,,,,,,,,,,,,,380.026,381.9906,1,1,1.4332,,0,38,38,23,1,1,puertorican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,35,1,,./stim/wavs/mexican_mismatch_interrogative-total-yn_El-hombre-mira-la-luna.wav,,,,,,,,,,,,,,,,,,,,,,381.9915,383.9078,1,1,1.3903,,0,39,39,34,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,40,1,,./stim/wavs/puertorican_mismatch_interrogative-total-yn_El-hombre-mira-la-luna.wav,,,,,,,,,,,,,,,,,,,,,,383.9086,385.7891,1,1,1.3593,,0,40,40,39,1,1,puertorican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,3,1,,./stim/wavs/castilian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,,,,,,,,,,,,,,,,,,,,,,385.7897,387.9385,0,0,1.6171,,0,41,41,2,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,12,1,,./stim/wavs/cuban_match_interrogative-total-yn_Marta-abre-el-regalo.wav,,,,,,,,,,,,,,,,,,,,,,387.9395,389.9378,0,0,1.4676,,0,42,42,11,1,1,cuban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,4,1,,./stim/wavs/castilian_match_interrogative-total-yn_Maria-bebe-el-vino.wav,,,,,,,,,,,,,,,,,,,,,,389.9386,391.7879,1,1,1.327,,0,43,43,3,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,37,1,,./stim/wavs/mexican_mismatch_interrogative-total-yn_La-maestra-vive-en-Paris.wav,,,,,,,,,,,,,,,,,,,,,,391.7888,393.905,1,1,1.596,,0,44,44,36,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,87,0,,./stim/wavs/puertorican_mismatch_declarative-broad-focus_La-maestra-vive-en-Paris.wav,,,,,,,,,,,,,,,,,,,,,,393.9058,396.0358,0,1,1.6005,,0,45,45,86,1,0,puertorican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,77,0,,./stim/wavs/cuban_mismatch_declarative-broad-focus_Mi-novio-viene-del-lago.wav,,,,,,,,,,,,,,,,,,,,,,396.0365,398.3018,0,1,1.7352,,0,46,46,76,1,0,cuban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,78,0,,./stim/wavs/cuban_mismatch_declarative-broad-focus_Mi-tia-odia-la-lluvia.wav,,,,,,,,,,,,,,,,,,,,,,398.3024,400.5341,0,1,1.7001,,0,47,47,77,1,0,cuban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,49,0,,./stim/wavs/castilian_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,,,,,,,,,,,,,,,,,,,,,,400.5352,402.8172,0,1,1.7572,,0,48,48,48,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,20,1,,./stim/wavs/puertorican_match_interrogative-total-yn_Daniel-iba-a-Bolivia.wav,,,,,,,,,,,,,,,,,,,,,,402.818,404.7829,1,1,1.4329,,0,49,49,19,1,1,puertorican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,36,1,,./stim/wavs/mexican_mismatch_interrogative-total-yn_El-nino-oye-el-rio.wav,,,,,,,,,,,,,,,,,,,,,,404.7838,406.7322,0,0,1.4234,,0,50,50,35,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,46,0,,./stim/wavs/castilian_match_declarative-broad-focus_Emilio-ama-la-marcha.wav,,,,,,,,,,,,,,,,,,,,,,406.7331,408.9648,1,0,1.6995,,0,51,51,45,1,0,castilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,57,0,,./stim/wavs/mexican_match_declarative-broad-focus_Ana-lleva-el-abrigo.wav,,,,,,,,,,,,,,,,,,,,,,408.9657,410.9977,1,0,1.4999,,0,52,52,56,1,0,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,655b6a0d11066d07716ab0b5,Puerto Rican,13 or older,"no, only English or Spanish",yes,2025-07-23_19h42.58.473,empathy_intonation_perc,2024.2.4,Win32,60.24096386,655b6a0d11066d07716ab0b5,687ed1b7e638a4cbf2f02089,6881734ff89a67af3a718f6d,,,,,,,,,,,,,,,63,0,,./stim/wavs/puertorican_match_declarative-broad-focus_Ana-lleva-el-abrigo.wav,,,,,,,,,,,,,,,,,,,,,,410.9988,413.0968,0,1,1.5685,,0,53,53,62,1,0,puertorican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
